status,suite,case,config,note
rust-pass,conformance,types/specifyingTypes/typeLiterals/arrayLiteral.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/arrayOfFunctionTypes3.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/arrayTypeOfFunctionTypes.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/arrayTypeOfFunctionTypes2.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/arrayTypeOfTypeOf.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/functionLiteral.ts,,
rust-diff,conformance,types/specifyingTypes/typeLiterals/functionLiteralForOverloads.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/functionLiteralForOverloads2.ts,,
rust-pass,conformance,types/specifyingTypes/typeLiterals/parenthesizedTypes.ts,,
rust-diff,conformance,types/specifyingTypes/typeLiterals/unionTypeLiterals.ts,,
rust-skip,conformance,types/specifyingTypes/typeQueries/circularTypeofWithVarOrFunc.ts,,circular-type recursion (no checker guard)
rust-diff,conformance,types/specifyingTypes/typeQueries/invalidTypeOfTarget.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/recursiveTypesWithTypeof.ts,,
rust-pass,conformance,types/specifyingTypes/typeQueries/typeQueryOnClass.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeQueryWithReservedWords.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeofANonExportedType.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeofAnExportedType.ts,,
rust-pass,conformance,types/specifyingTypes/typeQueries/typeofClass2.ts,,
rust-pass,conformance,types/specifyingTypes/typeQueries/typeofClassWithPrivates.ts,,
rust-pass,conformance,types/specifyingTypes/typeQueries/typeofModuleWithoutExports.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeofThis.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeofThisWithImplicitThis.ts,,
rust-diff,conformance,types/specifyingTypes/typeQueries/typeofTypeParameter.ts,,
rust-diff,conformance,types/specifyingTypes/typeReferences/genericTypeReferenceWithoutTypeArgument.d.ts,,
rust-diff,conformance,types/specifyingTypes/typeReferences/genericTypeReferenceWithoutTypeArgument.ts,,
rust-diff,conformance,types/specifyingTypes/typeReferences/genericTypeReferenceWithoutTypeArgument2.ts,,
rust-diff,conformance,types/specifyingTypes/typeReferences/genericTypeReferenceWithoutTypeArgument3.ts,,
rust-diff,conformance,types/specifyingTypes/typeReferences/nonGenericTypeReferenceWithTypeArguments.ts,,
rust-pass,conformance,types/specifyingTypes/predefinedTypes/objectTypesWithPredefinedTypesAsName.ts,,
rust-diff,conformance,types/specifyingTypes/predefinedTypes/objectTypesWithPredefinedTypesAsName2.ts,,
rust-skip,conformance,types/keyof/circularIndexedAccessErrors.ts,,circular-type recursion (no checker guard)
rust-diff,conformance,types/keyof/keyofAndForIn.ts,,
rust-diff,conformance,types/keyof/keyofAndIndexedAccess.ts,,
rust-diff,conformance,types/keyof/keyofAndIndexedAccess2.ts,,
rust-diff,conformance,types/keyof/keyofAndIndexedAccessErrors.ts,,
rust-pass,conformance,types/keyof/keyofIntersection.ts,,
rust-skip,conformance,types/spread/objectSpread.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,conformance,types/spread/objectSpread.ts,target=es2015,
rust-pass,conformance,types/spread/objectSpreadComputedProperty.ts,,
rust-diff,conformance,types/spread/objectSpreadIndexSignature.ts,,
rust-skip,conformance,types/spread/objectSpreadNegative.ts,target=es5,target=ES5 (ES5 down-level) not supported
rust-diff,conformance,types/spread/objectSpreadNegative.ts,target=es2015,
rust-diff,conformance,types/spread/objectSpreadNegativeParse.ts,,
rust-pass,conformance,types/spread/objectSpreadNoTransform.ts,,
rust-diff,conformance,types/spread/objectSpreadRepeatedComplexity.ts,,
rust-pass,conformance,types/spread/objectSpreadRepeatedNullCheckPerf.ts,,
rust-diff,conformance,types/spread/objectSpreadSetonlyAccessor.ts,,
rust-diff,conformance,types/spread/objectSpreadStrictNull.ts,,
rust-pass,conformance,types/spread/spreadContextualTypedBindingPattern.ts,,
rust-diff,conformance,types/spread/spreadDuplicate.ts,,
rust-diff,conformance,types/spread/spreadDuplicateExact.ts,,
rust-pass,conformance,types/spread/spreadExcessProperty.ts,,
rust-skip,conformance,types/spread/spreadMethods.ts,,unrecognized option(s): usedefineforclassfields
rust-diff,conformance,types/spread/spreadNonObject1.ts,,
rust-pass,conformance,types/spread/spreadNonPrimitive.ts,,
rust-diff,conformance,types/spread/spreadObjectOrFalsy.ts,,
rust-diff,conformance,types/spread/spreadOverwritesProperty.ts,,
rust-diff,conformance,types/spread/spreadOverwritesPropertyStrict.ts,,
rust-diff,conformance,types/spread/spreadTypeVariable.ts,,
rust-diff,conformance,types/spread/spreadUnion.ts,,
rust-diff,conformance,types/spread/spreadUnion2.ts,,
rust-diff,conformance,types/spread/spreadUnion3.ts,,
rust-pass,conformance,types/spread/spreadUnion4.ts,,
rust-pass,conformance,types/primitives/null/directReferenceToNull.ts,,
rust-diff,conformance,types/primitives/null/validNullAssignments.ts,,
rust-pass,conformance,types/primitives/stringLiteral/stringLiteralType.ts,,
rust-pass,conformance,types/primitives/string/assignFromStringInterface.ts,,
rust-diff,conformance,types/primitives/string/assignFromStringInterface2.ts,,
rust-pass,conformance,types/primitives/string/extendStringInterface.ts,,
rust-diff,conformance,types/primitives/string/invalidStringAssignments.ts,,
rust-diff,conformance,types/primitives/string/stringPropertyAccess.ts,,
rust-diff,conformance,types/primitives/string/stringPropertyAccessWithError.ts,,
rust-pass,conformance,types/primitives/string/validStringAssignments.ts,,
rust-diff,conformance,types/primitives/void/invalidAssignmentsToVoid.ts,,
rust-diff,conformance,types/primitives/void/invalidVoidAssignments.ts,,
rust-diff,conformance,types/primitives/void/invalidVoidValues.ts,,
rust-diff,conformance,types/primitives/void/validVoidAssignments.ts,,
rust-pass,conformance,types/primitives/void/validVoidValues.ts,,
rust-pass,conformance,types/primitives/boolean/assignFromBooleanInterface.ts,,
rust-diff,conformance,types/primitives/boolean/assignFromBooleanInterface2.ts,,
rust-pass,conformance,types/primitives/boolean/boolInsteadOfBoolean.ts,,
rust-diff,conformance,types/primitives/boolean/booleanPropertyAccess.ts,,
rust-pass,conformance,types/primitives/boolean/extendBooleanInterface.ts,,
rust-diff,conformance,types/primitives/boolean/invalidBooleanAssignments.ts,,
rust-pass,conformance,types/primitives/boolean/validBooleanAssignments.ts,,
rust-pass,conformance,types/primitives/undefined/directReferenceToUndefined.ts,,
rust-diff,conformance,types/primitives/undefined/invalidUndefinedAssignments.ts,,
rust-diff,conformance,types/primitives/undefined/invalidUndefinedValues.ts,,
rust-diff,conformance,types/primitives/undefined/validUndefinedAssignments.ts,,
rust-pass,conformance,types/primitives/undefined/validUndefinedValues.ts,,
rust-diff,conformance,types/primitives/enum/invalidEnumAssignments.ts,,
rust-diff,conformance,types/primitives/enum/validEnumAssignments.ts,,
rust-pass,conformance,types/primitives/number/assignFromNumberInterface.ts,,
rust-diff,conformance,types/primitives/number/assignFromNumberInterface2.ts,,
rust-pass,conformance,types/primitives/number/extendNumberInterface.ts,,
rust-diff,conformance,types/primitives/number/invalidNumberAssignments.ts,,
rust-diff,conformance,types/primitives/number/numberPropertyAccess.ts,,
rust-pass,conformance,types/primitives/number/validNumberAssignments.ts,,
rust-diff,conformance,types/literal/booleanLiteralTypes1.ts,,
rust-diff,conformance,types/literal/booleanLiteralTypes2.ts,,
rust-diff,conformance,types/literal/enumLiteralTypes1.ts,,
rust-diff,conformance,types/literal/enumLiteralTypes2.ts,,
rust-diff,conformance,types/literal/enumLiteralTypes3.ts,,
rust-diff,conformance,types/literal/literalTypeWidening.ts,,
rust-pass,conformance,types/literal/literalTypes1.ts,,
rust-diff,conformance,types/literal/literalTypes2.ts,,
rust-pass,conformance,types/literal/literalTypes3.ts,,
rust-diff,conformance,types/literal/literalTypesAndDestructuring.ts,,
rust-pass,conformance,types/literal/literalTypesAndTypeAssertions.ts,,
rust-diff,conformance,types/literal/literalTypesWidenInParameterPosition.ts,,
rust-diff,conformance,types/literal/numericLiteralTypes1.ts,,
rust-diff,conformance,types/literal/numericLiteralTypes2.ts,,
rust-diff,conformance,types/literal/numericLiteralTypes3.ts,,
rust-diff,conformance,types/literal/numericStringLiteralTypes.ts,,
rust-diff,conformance,types/literal/stringEnumLiteralTypes1.ts,,
rust-diff,conformance,types/literal/stringEnumLiteralTypes2.ts,,
rust-diff,conformance,types/literal/stringEnumLiteralTypes3.ts,,
rust-diff,conformance,types/literal/stringLiteralsAssertionsInEqualityComparisons01.ts,,
rust-diff,conformance,types/literal/stringLiteralsAssertionsInEqualityComparisons02.ts,,
rust-diff,conformance,types/literal/stringLiteralsAssignedToStringMappings.ts,,
rust-pass,conformance,types/literal/stringLiteralsWithEqualityChecks01.ts,,
rust-pass,conformance,types/literal/stringLiteralsWithEqualityChecks02.ts,,
rust-pass,conformance,types/literal/stringLiteralsWithEqualityChecks03.ts,,
rust-pass,conformance,types/literal/stringLiteralsWithEqualityChecks04.ts,,
rust-diff,conformance,types/literal/stringLiteralsWithSwitchStatements01.ts,,
rust-pass,conformance,types/literal/stringLiteralsWithSwitchStatements02.ts,,
rust-diff,conformance,types/literal/stringLiteralsWithSwitchStatements03.ts,,
rust-diff,conformance,types/literal/stringLiteralsWithSwitchStatements04.ts,,
rust-diff,conformance,types/literal/stringLiteralsWithTypeAssertions01.ts,,
rust-pass,conformance,types/literal/stringMappingDeferralInConditionalTypes.ts,,
rust-diff,conformance,types/literal/stringMappingOverPatternLiterals.ts,,
rust-pass,conformance,types/literal/stringMappingReduction.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes1.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes2.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes3.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes4.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes5.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes6.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes7.ts,,
rust-diff,conformance,types/literal/templateLiteralTypes8.ts,,
rust-diff,conformance,types/literal/templateLiteralTypesPatterns.ts,,
rust-diff,conformance,types/literal/templateLiteralTypesPatternsPrefixSuffixAssignability.ts,,
rust-skip,conformance,types/uniqueSymbol/uniqueSymbols.ts,,unrecognized option(s): usedefineforclassfields
rust-skip,conformance,types/uniqueSymbol/uniqueSymbolsDeclarations.ts,,unrecognized option(s): usedefineforclassfields
rust-skip,conformance,types/uniqueSymbol/uniqueSymbolsDeclarationsErrors.ts,,unrecognized option(s): usedefineforclassfields
rust-skip,conformance,types/uniqueSymbol/uniqueSymbolsDeclarationsInJs.ts,,unrecognized option(s): usedefineforclassfields
rust-skip,conformance,types/uniqueSymbol/uniqueSymbolsDeclarationsInJsErrors.ts,,unrecognized option(s): usedefineforclassfields
rust-skip,conformance,types/uniqueSymbol/uniqueSymbolsErrors.ts,,unrecognized option(s): usedefineforclassfields
rust-diff,conformance,types/uniqueSymbol/uniqueSymbolsPropertyNames.ts,,
rust-pass,conformance,types/typeParameters/recurringTypeParamForContainerOfBase01.ts,,
rust-diff,conformance,types/typeParameters/typeParameterAsBaseType.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/callGenericFunctionWithIncorrectNumberOfTypeArguments.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/callGenericFunctionWithZeroTypeArguments.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/callNonGenericFunctionWithTypeArguments.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/constraintSatisfactionWithAny.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/constraintSatisfactionWithAny2.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/constraintSatisfactionWithEmptyObject.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/functionConstraintSatisfaction.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/functionConstraintSatisfaction2.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/functionConstraintSatisfaction3.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/instantiateGenericClassWithWrongNumberOfTypeArguments.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/instantiateGenericClassWithZeroTypeArguments.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/instantiateNonGenericTypeWithTypeArguments.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/instantiationExpressionErrors.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/instantiationExpressions.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/typeParameterAsTypeParameterConstraint.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/typeParameterAsTypeParameterConstraint2.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/typeParameterAsTypeParameterConstraintTransitively.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/typeParameterAsTypeParameterConstraintTransitively2.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/wrappedAndRecursiveConstraints.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/wrappedAndRecursiveConstraints2.ts,,
rust-pass,conformance,types/typeParameters/typeArgumentLists/wrappedAndRecursiveConstraints3.ts,,
rust-diff,conformance,types/typeParameters/typeArgumentLists/wrappedAndRecursiveConstraints4.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/innerTypeParameterShadowingOuterOne.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/innerTypeParameterShadowingOuterOne2.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithConstraints.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithConstraints2.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithConstraints3.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithConstraints4.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithConstraints5.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/propertyAccessOnTypeParameterWithoutConstraints.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/staticMembersUsingClassTypeParameter.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParameterConstModifiers.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParameterConstModifiersReturnsAndYields.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/typeParameterConstModifiersReverseMappedTypes.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParameterConstModifiersWithIntersection.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParameterDirectlyConstrainedToItself.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParameterIndirectlyConstrainedToItself.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/typeParameterUsedAsConstraint.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/typeParametersAvailableInNestedScope.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/typeParametersAvailableInNestedScope2.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/typeParametersAvailableInNestedScope3.ts,,
rust-pass,conformance,types/typeParameters/typeParameterLists/typesWithDuplicateTypeParameters.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/varianceAnnotations.ts,,
rust-diff,conformance,types/typeParameters/typeParameterLists/varianceAnnotationsWithCircularlyReferencesError.ts,,
rust-pass,conformance,types/typeRelationships/bestCommonType/arrayLiteralWithMultipleBestCommonTypes.ts,,
rust-diff,conformance,types/typeRelationships/bestCommonType/bestCommonTypeOfConditionalExpressions.ts,,
